date_iso,date,title,content,image,video
2020-01-25T10:37:00,"25 janv. 2020 à 10:37","🔴 Ce samedi, une ballade magnifiée par le talent de @[750928865:2048:Nico Sarro] Un live dans lequel se plonger, enco...","🔴 Ce samedi, une ballade magnifiée par le talent de @[750928865:2048:Nico Sarro] Un live dans lequel se plonger, encore et encore !\n\n🎥Dans le Vlog, il est question de Mark Hollis et du fait que Nico ne s'écoute pas (et pourquoi !).\n\nLe live et le vlog sont dispos sur Youtube ⤵\nhttps://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videos\n\n👍Aimez ! 📣 Partagez !\n👆Abonnez-vous à la chaîne\n\n@[12307963901:274:Talk Talk & Mark Hollis] @[110350232318432:274:Talk Talk (Band)]","photos_and_videos/Photosdujournal_Eix909TVeA/83581048_190235455702995_2065186645769977856_o_190235452369662.jpg",""
2020-01-24T09:00:00,"24 janv. 2020 à 09:00","Demain, le 🔴 live #10 proposera l'avant-dernier cover lié à l'enfance de Nico Sarro... mais avant cela, ON A UNE QUES...","Demain, le 🔴 live #10 proposera l'avant-dernier cover lié à l'enfance de Nico Sarro... mais avant cela, ON A UNE QUESTION IMPORTANTE POUR VOUS !!! ⚠️ ⤵️\n\nAprès 10 semaines de publications, on réfléchit à une solution pour apporter un peu d'argent à ce projet afin de l'aider à se développer (et à s'améliorer !).\n\nOn aime bien le site Tipeee.com, qui permet de faire des dons régulier mais sur des petites sommes pour soutenir notre rythme régulier de diffusion.\n\n✅ Qu'en pensez-vous ?\n✅ Seriez-vous prêt à ""tiper"" quelques euros pour soutenir ce projet ?\n\nLe lien vers le site : https://fr.tipeee.com","photos_and_videos/Photosdujournal_Eix909TVeA/83666585_189296485796892_5674030077260595200_o_189296479130226.jpg",""
2020-01-23T09:30:00,"23 janv. 2020 à 09:30","Vous aimez le projet #entoijevoisdemain ?","Vous aimez le projet #entoijevoisdemain ?\nSOUTENEZ-NOUS EN :\n👍 mettant des pouces bleus à nos vidéos, \n📣 Partageant les vidéos sur vos réseaux\nEt surtout, 👆en vous abonnant à la chaîne Youtube ⤵️\nhttps://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videos\n\nC'est grâce à vous qu'on arrivera à aller au bout de ce projet !","photos_and_videos/Photosdujournal_Eix909TVeA/82786122_188520682541139_3499472372765818880_o_188520679207806.jpg",""
2020-01-22T12:08:00,"22 janv. 2020 à 12:08","Bientôt 10 live publiés sur la chaîne Youtube du projet #entoijevoisdemain et le tout premier approche des 1000 vues ...","Bientôt 10 live publiés sur la chaîne Youtube du projet #entoijevoisdemain et le tout premier approche des 1000 vues ! MERCI !!! 🎧🤩❤️ 👍Aimez ! 📣 Partagez ! 👆Abonnez-vous à la chaîne !Mis à jour : 22 janv. 2020 à 12:08","",""
2020-01-21T17:45:00,"21 janv. 2020 à 17:45","""On s'est fait avoir 5 fois en fait !"" 😱🤬😝 Super interview #entoijevoisdemain de @[750928865:2048:Nico Sarro], à rega...","""On s'est fait avoir 5 fois en fait !"" 😱🤬😝 Super interview #entoijevoisdemain de @[750928865:2048:Nico Sarro], à regarder sur la chaîne Youtube ⤵️  👍Aimez ! 📣 Partagez ! 👆Abonnez-vous à la chaîne !Mis à jour : 21 janv. 2020 à 17:45","",""
2020-01-20T12:52:00,"20 janv. 2020 à 12:52","Tuerie artistique ! 😱🎤🎧 ...@[750928865:2048:Nico Sarro] revisite @[13965217740:274:Daniel Balavoine], rock, guitare +...","Tuerie artistique ! 😱🎤🎧 ...@[750928865:2048:Nico Sarro] revisite @[13965217740:274:Daniel Balavoine], rock, guitare + voix !   👍Aimez ! 📣 Partagez ! 👆Abonnez-vous à la chaîne Youtube !! https://www.youtube.com/watch?v=0A_vc1_iKpoMis à jour : 20 janv. 2020 à 12:52","",""
2020-01-19T21:28:00,"19 janv. 2020 à 21:28","Balavoine ressuscité ! Quelle voix !","Balavoine ressuscité ! Quelle voix !","",""
2020-01-19T18:42:00,"19 janv. 2020 à 18:42","Balavoine ressuscité ! Quelle voix !","Balavoine ressuscité ! Quelle voix !","",""
2020-01-19T18:41:00,"19 janv. 2020 à 18:41","Balavoine ressuscité ! Quelle voix !","Balavoine ressuscité ! Quelle voix !","",""
2020-01-19T18:34:00,"19 janv. 2020 à 18:34","","","",""
2020-01-18T10:11:00,"18 janv. 2020 à 10:11","[Samedi #entoijevoisdemain]","[Samedi #entoijevoisdemain]\n🔴 Live Epic version de #VivrePourSurvivre de Daniel #Balavoine !!! #rockenergy #artistemaudit\n🎬 Vlog Pour la musique ""On s'est fait avoir 5 fois en fait !""\n👍Aimez ! 📣 Partagez !\n👆Toutes les vidéos sont sur la chaîne ⤵️\nhttps://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videos","photos_and_videos/Photosdujournal_Eix909TVeA/83031234_184509582942249_8552671365545590784_o_184509579608916.jpg",""
2020-01-17T16:51:00,"17 janv. 2020 à 16:51","Rendez-vous demain pour le live de @[750928865:2048:Nico Sarro] et le vlog de @[552024868:2048:Damien] C. sur la chaî...","Rendez-vous demain pour le live de @[750928865:2048:Nico Sarro] et le vlog de @[552024868:2048:Damien] C. sur la chaîne Youtube #entoijevoisdemain\nhttps://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videos\n#jemesouviens #OMG #Faceaface #clash","photos_and_videos/Photosdujournal_Eix909TVeA/82208807_183940502999157_2761900005550718976_o_183940499665824.jpg",""
2020-01-16T09:25:00,"16 janv. 2020 à 09:25","@[12598496135:274:Alain Souchon] domine les victoires de la musique... En écoutant ce cover de @[750928865:2048:Nico ...","@[12598496135:274:Alain Souchon] domine les victoires de la musique... En écoutant ce cover de @[750928865:2048:Nico Sarro], on peut y trouver quelques raisons sans doute... 👍Aimez ! 📣 Partagez !Mis à jour : 16 janv. 2020 à 09:25","",""
2020-01-15T20:23:00,"15 janv. 2020 à 20:23","🔥😱👍👍 C'est tellement bon ! On se la réécoute et on partage, ok ? :) #entoijevoisdemainMis à jour : 15 janv. 2020 à 20...","🔥😱👍👍 C'est tellement bon ! On se la réécoute et on partage, ok ? :) #entoijevoisdemainMis à jour : 15 janv. 2020 à 20:23","",""
2020-01-14T08:18:00,"14 janv. 2020 à 08:18","Dans le vlog de cette semaine, @[552024868:2048:Damien] C. interview la mère de @[750928865:2048:Nico Sarro]. Une plo...","Dans le vlog de cette semaine, @[552024868:2048:Damien] C. interview la mère de @[750928865:2048:Nico Sarro]. Une plongée dans l'enfance riche et touchante à voir absolument ! 👍Aimez ! 📣 Partagez ! 👆Abonnez-vous à la chaîne Youtube ⤵️Mis à jour : 14 janv. 2020 à 08:18","",""
2020-01-13T07:18:00,"13 janv. 2020 à 07:18","🔴 Un cover étonnant de Genesis qui envoie par Nico Sarro !","🔴 Un cover étonnant de Genesis qui envoie par Nico Sarro !\n🎥 Un vlog touchant de Damien C. parti à la rencontre de la mère de Nico pour parler de cette enfance musicale.\n\n▶️ Deux nouvelles vidéos #entoijevoisdemain dispos sur la chaîne Youtube dès maintenant ⤵️\nhttps://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videos\n\n👍Aimez ! 📣 Partagez ! 👆Abonnez-vous !\n#Genesis #mama #maman #cover #rock #artiste","photos_and_videos/Photosdujournal_Eix909TVeA/82623037_181796136546927_4166991401021603840_o_181796129880261.jpg",""
2020-01-12T20:08:00,"12 janv. 2020 à 20:08","C'est dimanche, apprécions le cover d'un super titre de Genesis. Un titre qui mérite de ne jamais tomber dans l'oubli...","C'est dimanche, apprécions le cover d'un super titre de Genesis. Un titre qui mérite de ne jamais tomber dans l'oubli !","",""
2020-01-12T12:33:00,"12 janv. 2020 à 12:33","C'est dimanche, apprécions le cover d'un super titre de Genesis. Un titre qui mérite de ne jamais tomber dans l'oubli...","C'est dimanche, apprécions le cover d'un super titre de Genesis. Un titre qui mérite de ne jamais tomber dans l'oubli !","",""
2020-01-12T12:33:00,"12 janv. 2020 à 12:33","C'est dimanche, apprécions le cover d'un super titre de Genesis. Un titre qui mérite de ne jamais tomber dans l'oubli...","C'est dimanche, apprécions le cover d'un super titre de Genesis. Un titre qui mérite de ne jamais tomber dans l'oubli !","",""
2020-01-12T12:22:00,"12 janv. 2020 à 12:22","C'est dimanche, apprécions le cover de @[750928865:2048:Nico Sarro] d'un super titre de @[14923463205:274:Genesis] et...","C'est dimanche, apprécions le cover de @[750928865:2048:Nico Sarro] d'un super titre de @[14923463205:274:Genesis] et @[358380762715:274:Phil Collins]. Un titre qui mérite de ne jamais tomber dans l'oubli ! 👍Aimez ! 📣 Partagez ! 👆Abonnez vous à la chaîne Youtube ! #loop #Mama #coverMis à jour : 12 janv. 2020 à 12:22","",""
2020-01-11T09:51:00,"11 janv. 2020 à 09:51","🔴 Un cover étonnant de Genesis qui envoie par @[750928865:2048:Nico Sarro] !","🔴 Un cover étonnant de Genesis qui envoie par @[750928865:2048:Nico Sarro] !\n🎥 Un vlog touchant de @[552024868:2048:Damien] C. parti à la rencontre de la mère de Nico pour parler de cette enfance musicale.\n\n▶️ Deux nouvelles vidéos #entoijevoisdemain dispos sur la chaîne Youtube dès maintenant ⤵️\nhttps://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videos\n\n👍Aimez ! 📣 Partagez ! 👆Abonnez-vous !\n#Genesis #mama #maman #cover #rock #artiste","photos_and_videos/Photosdujournal_Eix909TVeA/82234247_181000463293161_8560822483328958464_o_181000456626495.jpg",""
2020-01-09T18:05:00,"9 janv. 2020 à 18:05","Mais de quel titre il parle ?? ","Mais de quel titre il parle ?? \nRéponse samedi, avec une bombe en live par @[750928865:2048:Nico Sarro] et un vlog où @[552024868:2048:Damien] C. a rencontré celle qui lui a appris à placer le diamant sur le sillon quand il n'avait que quelques années... ;)\nEn attendant : 👍Aimez ! 📣 Partagez ! 👆Visionnez les vidéos sur la chaîne ⤵️\nhttps://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videos","photos_and_videos/thumbnails/75641888_2672305109491231_7911833095039352832_n.jpg","photos_and_videos/videos/100682883_1360197004175218_5654071483934296974_n_2672287259493016.mp4"
2020-01-08T20:21:00,"8 janv. 2020 à 20:21","instagram.comInstagram Post by Grace Prod. • January  8, 2020 at 08:18PM CEThttps://www.instagram.com/p/B7EfP24on2o/","instagram.comInstagram Post by Grace Prod. • January  8, 2020 at 08:18PM CEThttps://www.instagram.com/p/B7EfP24on2o/","",""
2020-01-08T14:17:00,"8 janv. 2020 à 14:17","Des bonnes résolutions bien sûr, mais aussi de l'usage des playlists #entoijevoisdemain et de ce que @[750928865:2048...","Des bonnes résolutions bien sûr, mais aussi de l'usage des playlists #entoijevoisdemain et de ce que @[750928865:2048:Nico Sarro] a à dire de #AViewToAKill, la chanson #JamesBond007 de @[8744372732:274:Duran Duran] ! A visionner avant le prochain numéro de samedi ! 👍Aimez ! 📣 Partagez ! 👆Toutes les vidéos sont sur la chaîne ⤵️ https://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videosMis à jour : 8 janv. 2020 à 14:17","",""
2020-01-06T07:22:00,"6 janv. 2020 à 07:22","On enlève les synthés, il ne reste que le titre efficace et la superbe voix de @[750928865:2048:Nico Sarro] ! Un 7️⃣e...","On enlève les synthés, il ne reste que le titre efficace et la superbe voix de @[750928865:2048:Nico Sarro] ! Un 7️⃣e live à écouter d'urgence pour bien commencer l'année !  👍Aimez ! 📣 Partagez ! 👆Toutes les vidéos sur la chaîne ⤵️ https://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videosMis à jour : 6 janv. 2020 à 07:22","",""
2020-01-05T14:54:00,"5 janv. 2020 à 14:54","","","",""
2020-01-04T14:27:00,"4 janv. 2020 à 14:27","Super titre, super cover !","Super titre, super cover !","",""
2020-01-04T12:43:00,"4 janv. 2020 à 12:43","Super titre, super cover !","Super titre, super cover !","",""
2020-01-04T12:43:00,"4 janv. 2020 à 12:43","Super titre, super cover !","Super titre, super cover !","",""
2020-01-04T10:05:00,"4 janv. 2020 à 10:05","C'est le week-end, @[750928865:2048:Nico Sarro] nous propose un cover @[285947644761452:274:James Bond 007] ""Dangereu...","C'est le week-end, @[750928865:2048:Nico Sarro] nous propose un cover @[285947644761452:274:James Bond 007] ""Dangereusement vôtre"" de @[8744372732:274:Duran Duran] et @[552024868:2048:Damien] C. nous propose ses bonnes résolutions pour 2020, ainsi que deux petits conseils pour bien apprécier le projet #entoijevoisdemain !\n👍Aimez ! 📣 Partagez !\n👆Les vidéos sont sur la chaîne Youtube ⤵️\nhttps://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videos\n#cover #AViewToAKill @[186642724996:274:Sir Roger Moore] #Dangereusementvotre","photos_and_videos/Photosdujournal_Eix909TVeA/81171256_178169616909579_7124989215191859200_o_178169613576246.jpg",""
2020-01-03T11:44:00,"3 janv. 2020 à 11:44","Rendez-vous demain samedi à 10h pour le nouveau live de @[750928865:2048:Nico Sarro] et le nouveau Vlog de @[55202486...","Rendez-vous demain samedi à 10h pour le nouveau live de @[750928865:2048:Nico Sarro] et le nouveau Vlog de @[552024868:2048:Damien] C. pour #entoijevoidemain.\n\nPS : Cette magnifique photo est un indice pour le cover choisi par Nico... ;)\n\n👍Aimez ! 📣 Partagez !\n👆Toutes les vidéos sont sur la chaîne ⤵️\nhttps://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videos","photos_and_videos/Photosdujournal_Eix909TVeA/81955219_177728520287022_843215858183438336_o_177728516953689.jpg",""
2020-01-02T10:19:00,"2 janv. 2020 à 10:19","Votre 🔴 live préféré est donc... Blanc ! Le ""choc blanc"" :) Merci à toutes et à tous et surtout meilleurs voeux de bo...","Votre 🔴 live préféré est donc... Blanc ! Le ""choc blanc"" :) Merci à toutes et à tous et surtout meilleurs voeux de bonheur et de réussite pour 2020 !  👍Aimez ! 📣 Partagez ! 👆Toutes les vidéos sont sur la chaîne ⤵️ https://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videosMis à jour : 2 janv. 2020 à 10:19","",""
2019-12-31T10:36:00,"31 déc. 2019 à 10:36","2019 s'achève et la playlist du projet #entoijevoisdemain propose déjà 6 titres live de @[750928865:2048:Nico Sarro] ...","2019 s'achève et la playlist du projet #entoijevoisdemain propose déjà 6 titres live de @[750928865:2048:Nico Sarro] !\nC'est le moment de nous dire en commentaire quel est votre préféré... et de nous dire pourquoi ! :)\n🔴▶️ https://www.youtube.com/playlist?list=PLG43yah-d5sGOFpKyVZ7XlR_6C8HyrnuA","photos_and_videos/Photosdujournal_Eix909TVeA/82146973_176279673765240_7663131544885657600_o_176279670431907.png",""
2019-12-30T21:48:00,"30 déc. 2019 à 21:48","QUOI, TU N'AIMES PAS LES MOTORS ???  Attends, écoute... :)","QUOI, TU N'AIMES PAS LES MOTORS ???  Attends, écoute... :)","",""
2019-12-30T17:24:00,"30 déc. 2019 à 17:24","QUOI, TU N'AIMES PAS LES MOTORS ???  Attends, écoute... :)","QUOI, TU N'AIMES PAS LES MOTORS ???  Attends, écoute... :)","",""
2019-12-30T17:23:00,"30 déc. 2019 à 17:23","QUOI, TU N'AIMES PAS LES MOTORS ??? 😁 Attends, écoute... ⤵️","QUOI, TU N'AIMES PAS LES MOTORS ??? 😁 Attends, écoute... ⤵️","",""
2019-12-30T09:19:00,"30 déc. 2019 à 09:19","QUOI, TU N'AIMES PAS LES MOTORS ??? Attends, écoute... ⤵️  👍Aimez ! 📣 Partagez ! 👆Toutes les vidéos sont sur la chaîn...","QUOI, TU N'AIMES PAS LES MOTORS ??? Attends, écoute... ⤵️  👍Aimez ! 📣 Partagez ! 👆Toutes les vidéos sont sur la chaîne ⤵️ https://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videos Bonne fin d'année ! 🎉🎈🎊Mis à jour : 30 déc. 2019 à 09:19","",""
2019-12-29T10:37:00,"29 déc. 2019 à 10:37","Où @[552024868:2048:Damien] C. explique les 5 phases du projet #entoijevoisdemain #dernierVlogDeLAnnéeMis à jour : 29...","Où @[552024868:2048:Damien] C. explique les 5 phases du projet #entoijevoisdemain #dernierVlogDeLAnnéeMis à jour : 29 déc. 2019 à 10:37","",""
2019-12-28T13:17:00,"28 déc. 2019 à 13:17","Chaque samedi, même pendant les fêtes (même après que la moitié de l'équipe soit tombée malade !), 1 live de @[750928...","Chaque samedi, même pendant les fêtes (même après que la moitié de l'équipe soit tombée malade !), 1 live de @[750928865:2048:Nico Sarro] et 1 vlog de @[552024868:2048:Damien] C. pour vous raconter l'histoire de l'artiste maudit du rock français !\nAujourd'hui, c'est #Airport, un morceau de #TheMotors ! \nEt vlog précise le contour des 5 phases du projet #entoijevoisdemain ! Nice !\n👍Aimez ! 📣 Partagez !👆Toutes les vidéos sont sur la chaîne ⤵️\nhttps://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videos\nBonne fin d'année !!!","photos_and_videos/Photosdujournal_Eix909TVeA/80385456_175051900554684_8747859925293596672_o_175051893888018.jpg",""
2019-12-27T09:58:00,"27 déc. 2019 à 09:58","Après les fêtes de Noël, c'est jour de mixage et de montage pour #entoijevoisdemain !","Après les fêtes de Noël, c'est jour de mixage et de montage pour #entoijevoisdemain !\nEt comme c'est la fin de l'année, @[552024868:2048:Damien] C. en profitera dans le vlog pour vous en dire un peu plus sur le projet, tel qu'il se dessine désormais dans les semaines et mois qui arrivent !\nA demain pour un nouveau cover très personnel de @[750928865:2048:Nico Sarro].","photos_and_videos/Photosdujournal_Eix909TVeA/80391768_174509053942302_7013974704411115520_o_174509050608969.jpg",""
2019-12-24T18:05:00,"24 déc. 2019 à 18:05","Toute l'équipe de Grace Prod. vous souhaite un joyeux Noël !","Toute l'équipe de Grace Prod. vous souhaite un joyeux Noël !","",""
2019-12-22T09:56:00,"22 déc. 2019 à 09:56","🎁⭐️ C'est bientôt Noël, #entoijevoisdemain replonge dans l'enfance avec un beau cover bien personnel et qui permet de...","🎁⭐️ C'est bientôt Noël, #entoijevoisdemain replonge dans l'enfance avec un beau cover bien personnel et qui permet de redécouvrir ce titre de 1978 (!) Enjoy! Et si vous voulez entendre l'artiste parler de tout cela, il y a une interview vraiment sympa : https://www.youtube.com/watch?v=bYn648vTktE&t=2sMis à jour : 22 déc. 2019 à 09:56","",""
2019-12-21T18:39:00,"21 déc. 2019 à 18:39","Mince, quand un rocker reprend une chanson de sa prime enfance...! 😱😍","Mince, quand un rocker reprend une chanson de sa prime enfance...! 😱😍","",""
2019-12-21T15:30:00,"21 déc. 2019 à 15:30","Mince, quand un rocker reprend une chanson de sa prime enfance...! 😱😍","Mince, quand un rocker reprend une chanson de sa prime enfance...! 😱😍","",""
2019-12-21T15:29:00,"21 déc. 2019 à 15:29","Mince, quand un rocker reprend une chanson de sa prime enfance...! 😱😍","Mince, quand un rocker reprend une chanson de sa prime enfance...! 😱😍","",""
2019-12-21T08:51:00,"21 déc. 2019 à 08:51","Un projet de dingue : 1 live de @[750928865:2048:Nico Sarro] et 1 vlog de @[552024868:2048:Damien] C. chaque semaine ...","Un projet de dingue : 1 live de @[750928865:2048:Nico Sarro] et 1 vlog de @[552024868:2048:Damien] C. chaque semaine pour raconter l'histoire de l'artiste maudit du rock français !\nEn ce moment, #entoijevoisdemain explore son enfance (c'est Noël !!!🎁), avec ce magnifique cover d'@[12598496135:274:Alain Souchon], #AlloMamanBobo\n👍Aimez ! 📣 Partagez !👆Toutes les vidéos sont sur la chaîne ⤵️\nhttps://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videos","photos_and_videos/thumbnails/73400010_534924917364147_5010933993441329152_n.jpg","photos_and_videos/videos/90486095_3011578578894317_5464425839218376616_n_534920367364602.mp4"
2019-12-20T16:34:00,"20 déc. 2019 à 16:34","Demain, il sera donc question de l'enfance de @[750928865:2048:Nico Sarro] et... d'@[12598496135:274:Alain Souchon] !...","Demain, il sera donc question de l'enfance de @[750928865:2048:Nico Sarro] et... d'@[12598496135:274:Alain Souchon] ! Reste plus qu'à savoir quelle chanson maintenant ! A demain ! ;)\n#entoijevoisdemain Une live et un Vlog, tous les samedis !\n\n👍Aimez ! 📣 Partagez !👆Abonnez-vous à la chaîne ⤵️\nhttps://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videos","photos_and_videos/thumbnails/70981086_600180427393156_6947068816270557184_n.jpg","photos_and_videos/videos/100821800_288379482199322_1597225412273636658_n_600173204060545.mp4"
2019-12-19T08:29:00,"19 déc. 2019 à 08:29","The Beatles, Otis Redding, Alphaville et... ???","The Beatles, Otis Redding, Alphaville et... ???\nRendez-vous samedi pour le live cover de @[2981036038627287:844:Nico Sarro] #entoijevoisdemain 😉\n👍Aimez ! 📣 Partagez !👆Abonnez-vous à la chaîne ⤵️\nhttps://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videos","photos_and_videos/Photosdujournal_Eix909TVeA/79405682_171115164281691_6034424335005908992_o_171115157615025.jpg",""
2019-12-17T17:50:00,"17 déc. 2019 à 17:50","Où il est question d'@[140864179288723:274:Alphaville] et où le pianiste qui a suivi @[1121336481225202:274:Laurent G...","Où il est question d'@[140864179288723:274:Alphaville] et où le pianiste qui a suivi @[1121336481225202:274:Laurent Gerra] toute sa carrière (ou presque !) nous parle de @[750928865:2048:Nico Sarro] ! C'est sur le vlog de #entoijevoisdemain 👍Aimez ! 📣 Partagez !👆Abonnez-vous à la chaîne !Mis à jour : 17 déc. 2019 à 17:50","",""
2019-12-16T08:55:00,"16 déc. 2019 à 08:55","Un tube des années 80 joué guitare-voix... ou comment redécouvrir une mélodie avec #entoijevoisdemain ! 👍Aimez ! 📣 Pa...","Un tube des années 80 joué guitare-voix... ou comment redécouvrir une mélodie avec #entoijevoisdemain ! 👍Aimez ! 📣 Partagez !👆Abonnez-vous à la chaîne ! #Music #Cover #Sarro #Alphaville #BigInJapanMis à jour : 16 déc. 2019 à 08:55","",""
2019-12-14T17:36:00,"14 déc. 2019 à 17:36","Cette semaine, cover Big in Japan par Nico Sarro sur #entoijevoisdemain ! 😱😍  Ecoutez la version originale aussi !!! ...","Cette semaine, cover Big in Japan par Nico Sarro sur #entoijevoisdemain ! 😱😍  Ecoutez la version originale aussi !!! -> https://www.youtube.com/watch?v=tl6u2NASUzU","",""
2019-12-14T10:24:00,"14 déc. 2019 à 10:24","Cette semaine, cover Big in Japan par Nico Sarro sur #entoijevoisdemain ! 😱😍  Ecoutez la version originale aussi !!! ...","Cette semaine, cover Big in Japan par Nico Sarro sur #entoijevoisdemain ! 😱😍  Ecoutez la version originale aussi !!! -> https://www.youtube.com/watch?v=tl6u2NASUzU","",""
2019-12-14T10:23:00,"14 déc. 2019 à 10:23","Cette semaine, cover Big in Japan par Nico Sarro sur #entoijevoisdemain ! 😱😍  Ecoutez la version originale aussi !!! ...","Cette semaine, cover Big in Japan par Nico Sarro sur #entoijevoisdemain ! 😱😍  Ecoutez la version originale aussi !!! -> https://www.youtube.com/watch?v=tl6u2NASUzU","",""
2019-12-14T10:03:00,"14 déc. 2019 à 10:03","Comme tous les samedis, #entoijevoisdemain vous propose 🎧 un live de @[750928865:2048:Nico Sarro] + 🎥 un vlog de @[55...","Comme tous les samedis, #entoijevoisdemain vous propose 🎧 un live de @[750928865:2048:Nico Sarro] + 🎥 un vlog de @[552024868:2048:Damien] C. !\nCette semaine vous (ne) reconnaîtrez (pas) Big in Japan de @[140864179288723:274:Alphaville] (1984)... et dans le vlog, écoutez David Mignot, le pianiste de @[1121336481225202:274:Laurent Gerra] ! C'est en ligne sur la chaîne Youtube : ▶️ https://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/videos\n👍Aimez ! 📣 Partagez !👆Abonnez-vous !\n#Music #Cover #LaurentGerra #Alphaville #BigInJapan","photos_and_videos/Photosdujournal_Eix909TVeA/79799407_169074537819087_840560013616349184_o_169074534485754.jpg",""
2019-12-13T14:08:00,"13 déc. 2019 à 14:08","Nouveau teaser #entoijevoisdemain !","Nouveau teaser #entoijevoisdemain !\nAvec une mini preview du Vlog #4 qui sera mis en ligne demain !\n👍Aimez ! 📣 Partagez !👆Abonnez-vous à la chaîne Youtube ici :\nhttps://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/","photos_and_videos/thumbnails/73387942_570491553497160_4582600225020968960_n.jpg","photos_and_videos/videos/100393490_290889732079721_1586312017737353996_n_570483510164631.mp4"
2019-12-12T08:35:00,"12 déc. 2019 à 08:35","L'excellent Jean-Michel Zanetti est compositeur, arrangeur et producteur de musique, et @[552024868:2048:Damien] C. l...","L'excellent Jean-Michel Zanetti est compositeur, arrangeur et producteur de musique, et @[552024868:2048:Damien] C. l'a interviewé dans le dernier vlog de #entoijevoisdemain ! Où il est question de la voix de @[750928865:2048:Nico Sarro], de leur rencontre... 👁‍🗨 Visionnez le vlog ! 👍Aimez ! 📣 Partagez !👆Abonnez-vous à la chaîne !Mis à jour : 12 déc. 2019 à 08:35","",""
2019-12-11T09:46:00,"11 déc. 2019 à 09:46","Magnifique plan et magnifique interprétation de @[750928865:2048:Nico Sarro] du chef d'oeuvre de #OtisRedding. Hommag...","Magnifique plan et magnifique interprétation de @[750928865:2048:Nico Sarro] du chef d'oeuvre de #OtisRedding. Hommage à ce grand artiste qui nous a quitté il y a... 52 ans ! 😱😭 👍Aimez ! 📣 Partagez !👆Abonnez-vous à la chaîne !Mis à jour : 11 déc. 2019 à 09:46","",""
2019-12-08T19:45:00,"8 déc. 2019 à 19:45","Quand un rocker reprend un titre de soul ! C'est juste dingue !!! ⤵️","Quand un rocker reprend un titre de soul ! C'est juste dingue !!! ⤵️","",""
2019-12-08T15:10:00,"8 déc. 2019 à 15:10","","","",""
2019-12-07T17:41:00,"7 déc. 2019 à 17:41","Quand un rocker reprend un titre de soul ! Interprétation de ouf ! ⤵️","Quand un rocker reprend un titre de soul ! Interprétation de ouf ! ⤵️","",""
2019-12-07T17:38:00,"7 déc. 2019 à 17:38","Interprétation de dingue de #OtisRedding !!!","Interprétation de dingue de #OtisRedding !!!","",""
2019-12-07T10:12:00,"7 déc. 2019 à 10:12","🔥🔥 Alerte musicale #entoijevoisdemain !!! 🔥🔥","🔥🔥 Alerte musicale #entoijevoisdemain !!! 🔥🔥\nLe 3e live 🎧 de Nico Sarro est un cover de dingue de #OtisRedding 📣 À PARTAGER absolument !! \n\nEt comme tous les samedis, le 3e Vlog 🎥 de Damien C. est dispo sur la chaîne Youtube ⤵ https://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ/\n👍Aimez ! 📣 Partagez !👆Abonnez-vous à la chaîne !","photos_and_videos/Photosdujournal_Eix909TVeA/78550688_166071914786016_1588077661073178624_o_166071908119350.jpg",""
2019-12-06T18:10:00,"6 déc. 2019 à 18:10","Voilà, le 🎧 cover ""soul"" de @[750928865:2048:Nico Sarro] est dans la boîte... et il est juste sublime ! 😍","Voilà, le 🎧 cover ""soul"" de @[750928865:2048:Nico Sarro] est dans la boîte... et il est juste sublime ! 😍\nLe 🎥 Vlog #3 de @[552024868:2048:Damien] C. est prêt aussi... alors rendez-vous demain matin pour la mise en ligne !\nBonne soirée à toutes et à tous\n#entoijevoisdemain #music #live\nLa chaîne Youtube : ⤵️https://www.youtube.com/channel/UCUk5S6DoQZzZ7g-WwHiUYjQ","photos_and_videos/Photosdujournal_Eix909TVeA/78618071_165779558148585_3339325480523268096_o_165779551481919.jpg",""
2019-12-05T13:54:00,"5 déc. 2019 à 13:54","","","",""
